word,sentence,index,label
were,"Twenty-six of these 0-6-0 locomotives were ordered in January 1963 , to be built at British Railways Swindon Works .",5,0.052631579
locomotives,"Twenty-six of these 0-6-0 locomotives were ordered in January 1963 , to be built at British Railways Swindon Works .",4,0.105263158
ordered,"Twenty-six of these 0-6-0 locomotives were ordered in January 1963 , to be built at British Railways Swindon Works .",6,0
be,"Twenty-six of these 0-6-0 locomotives were ordered in January 1963 , to be built at British Railways Swindon Works .",12,0
built,"Twenty-six of these 0-6-0 locomotives were ordered in January 1963 , to be built at British Railways Swindon Works .",13,0
ear,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",17,0.052631579
jaw,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",11,0.210526316
loose,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",8,0.157894737
bone,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",5,0.052631579
inner,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",16,0.052631579
later,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",0,0
development,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",2,0
structure,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",6,0
breaks,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",7,0
migrates,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",13,0
area,"Later in development , the bone structure breaks loose from the jaw and migrates to the inner ear area .",18,0
imminent,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",36,0.368421053
version,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",5,0
was,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",7,0
first,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",9,0
be,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",11,0
capable,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",12,0
running,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",14,0
large,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",17,0
version,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",18,0
number,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",19,0
jump,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",20,0
was,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",21,0
due,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",22,0
feeling,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",25,0
version,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",28,0
major,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",32,0
missing,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",33,0
pieces,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",34,0
was,"In March 1992 , Linux version 0.95 was the first to be capable of running X. This large version number jump was due to a feeling that a version 1.0 with no major missing pieces was imminent .",35,0
convened,"The United States convened a 13-nation conference of the International Opium Commission in 1909 in Shanghai , China in response to increasing criticism of the opium trade .",3,0.315789474
opium,"The United States convened a 13-nation conference of the International Opium Commission in 1909 in Shanghai , China in response to increasing criticism of the opium trade .",25,0.157894737
criticism,"The United States convened a 13-nation conference of the International Opium Commission in 1909 in Shanghai , China in response to increasing criticism of the opium trade .",22,0.052631579
conference,"The United States convened a 13-nation conference of the International Opium Commission in 1909 in Shanghai , China in response to increasing criticism of the opium trade .",6,0
